# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
123496.40000 -0.558633 -4.726430 -0.950454 -0.065558 0.041946 0.989437 0.122300 0.0000207861 -0.0000033408 -0.0000216782 0.0000210580 0.0000170428 0.0001569008 0.0093784501 -0.0003802062 -0.0001347795 0.0031550920 -0.0000435851 0.0022979338
123496.50000 -0.481267 -4.420192 -0.915190 -0.073062 0.038798 0.990000 0.114267 0.0000212711 -0.0000033193 -0.0000232655 0.0000207585 0.0000157969 0.0001566823 0.0087603630 -0.0002966510 -0.0001252059 0.0031338184 -0.0000378151 0.0022292287
123496.60000 -0.409692 -4.114287 -0.876283 -0.079896 0.034686 0.990518 0.106246 0.0000217737 -0.0000032890 -0.0000248138 0.0000204911 0.0000147682 0.0001563557 0.0081604839 -0.0002126481 -0.0001163169 0.0031135992 -0.0000309812 0.0021625560
123496.70000 -0.351137 -3.797913 -0.827596 -0.086090 0.029541 0.991033 0.097827 0.0000222145 -0.0000031842 -0.0000261480 0.0000201854 0.0000135542 0.0001560796 0.0075916864 -0.0001406437 -0.0001077638 0.0030945363 -0.0000252687 0.0020984485
123496.80000 -0.296993 -3.483810 -0.780633 -0.090464 0.024202 0.991543 0.089845 0.0000226393 -0.0000029560 -0.0000273212 0.0000198830 0.0000119228 0.0001559329 0.0070305227 -0.0000891127 -0.0001003279 0.0030778730 -0.0000182755 0.0020375545
123496.90000 -0.243302 -3.172641 -0.723007 -0.094386 0.019807 0.991990 0.081583 0.0000228603 -0.0000027755 -0.0000279564 0.0000197184 0.0000108334 0.0001558641 0.0065129278 -0.0000437876 -0.0000928727 0.0030633468 -0.0000114758 0.0019829952
123497.00000 -0.193331 -2.859581 -0.665005 -0.096933 0.014435 0.992499 0.073083 0.0000230357 -0.0000025075 -0.0000284828 0.0000195457 0.0000095517 0.0001558486 0.0060310425 -0.0000032948 -0.0000848251 0.0030506730 -0.0000036315 0.0019330195
123497.10000 -0.149531 -2.556700 -0.600493 -0.098733 0.009034 0.992931 0.065257 0.0000231097 -0.0000022420 -0.0000287811 0.0000193117 0.0000082320 0.0001558854 0.0055785386 0.0000302664 -0.0000791733 0.0030383787 0.0000019647 0.0018820920
123497.20000 -0.115126 -2.246928 -0.542032 -0.098353 0.003092 0.993515 0.056966 0.0000229956 -0.0000019089 -0.0000286413 0.0000190735 0.0000067776 0.0001560915 0.0051768525 0.0000551492 -0.0000726720 0.0030271349 0.0000075715 0.0018360260
123497.30000 -0.083438 -1.930630 -0.473755 -0.098073 -0.002715 0.993979 0.048781 0.0000227410 -0.0000016206 -0.0000281245 0.0000189540 0.0000056595 0.0001564313 0.0047919237 0.0000691544 -0.0000672684 0.0030168190 0.0000129971 0.0017932196
123497.40000 -0.052228 -1.622654 -0.403287 -0.096774 -0.008609 0.994446 0.040475 0.0000225411 -0.0000012751 -0.0000277098 0.0000188847 0.0000040319 0.0001567693 0.0044293202 0.0000794754 -0.0000620938 0.0030104878 0.0000183237 0.0017565870
123497.50000 -0.031950 -1.312594 -0.326994 -0.093851 -0.014013 0.994957 0.032502 0.0000222055 -0.0000009827 -0.0000270184 0.0000188024 0.0000028227 0.0001571229 0.0041110039 0.0000884927 -0.0000577091 0.0030029504 0.0000230823 0.0017221150
123497.60000 -0.014033 -0.996640 -0.248609 -0.090690 -0.019637 0.995388 0.024346 0.0000216721 -0.0000006711 -0.0000257563 0.0000187256 0.0000014430 0.0001576471 0.0038214006 0.0000871799 -0.0000536104 0.0029941852 0.0000274014 0.0016901035
123497.70000 -0.000396 -0.685371 -0.175245 -0.085333 -0.024700 0.995917 0.016056 0.0000211831 -0.0000004263 -0.0000245270 0.0000186883 0.0000002621 0.0001581149 0.0035562707 0.0000838015 -0.0000494263 0.0029872951 0.0000308537 0.0016608400
123497.80000 0.014246 -0.366205 -0.092848 -0.080183 -0.029211 0.996318 0.008201 0.0000205183 -0.0000001884 -0.0000227196 0.0000186600 -0.0000009286 0.0001587154 0.0033313307 0.0000784666 -0.0000454036 0.0029806042 0.0000337715 0.0016360881
123497.90000 0.020454 -0.052735 -0.016973 -0.073384 -0.034169 0.996718 0.000219 0.0000199547 -0.0000000173 -0.0000210385 0.0000186398 -0.0000019591 0.0001592120 0.0031314080 0.0000727021 -0.0000407823 0.0029732802 0.0000360953 0.0016135435
123498.00000 0.021710 0.264358 0.062672 0.066156 0.038313 -0.997042 0.007904 0.0000193263 0.0000001329 -0.0000189560 0.0000186561 -0.0000031112 0.0001597449 0.0029697431 0.0000633042 -0.0000367051 0.0029656639 0.0000371551 0.0015949509
123498.10000 0.014836 0.585016 0.148623 0.058572 0.042013 -0.997275 0.015725 0.0000186850 0.0000001903 -0.0000165161 0.0000186754 -0.0000038912 0.0001603087 0.0028389777 0.0000531011 -0.0000326242 0.0029588276 0.0000373611 0.0015808998
123498.20000 0.004593 0.904644 0.228210 0.050028 0.045411 -0.997432 0.023777 0.0000181748 0.0000002358 -0.0000142523 0.0000187407 -0.0000047412 0.0001607591 0.0027411298 0.0000413229 -0.0000295872 0.0029531152 0.0000376652 0.0015710724
123498.30000 -0.010912 1.220058 0.308927 0.041021 0.047656 -0.997532 0.031255 0.0000176712 0.0000002430 -0.0000116803 0.0000187722 -0.0000057769 0.0001611334 0.0026768766 0.0000317574 -0.0000256647 0.0029474448 0.0000364732 0.0015623955
123498.40000 -0.034427 1.526569 0.376881 0.031078 0.049433 -0.997551 0.038491 0.0000172441 0.0000001750 -0.0000089193 0.0000187319 -0.0000061448 0.0001614781 0.0026465179 0.0000239686 -0.0000207797 0.0029417914 0.0000341034 0.0015547250
123498.50000 -0.056312 1.840955 0.445027 0.020959 0.050778 -0.997444 0.045695 0.0000169368 0.0000000747 -0.0000059913 0.0000187804 -0.0000067617 0.0001617481 0.0026478880 0.0000190013 -0.0000176891 0.0029376836 0.0000315550 0.0015534698
123498.60000 -0.088446 2.149712 0.522324 0.011200 0.051302 -0.997220 0.052876 0.0000167149 -0.0000000377 -0.0000027987 0.0000187874 -0.0000070207 0.0001619043 0.0026829513 0.0000153756 -0.0000139743 0.0029341708 0.0000286161 0.0015560361
123498.70000 -0.128823 2.465106 0.591684 0.001325 0.051687 -0.996818 0.060662 0.0000166513 -0.0000001545 0.0000000029 0.0000188037 -0.0000070859 0.0001619711 0.0027497914 0.0000157889 -0.0000095333 0.0029334400 0.0000255658 0.0015655588
123498.80000 -0.166498 2.777163 0.655462 -0.009000 0.050995 -0.996350 0.067866 0.0000166724 -0.0000002789 0.0000027612 0.0000187721 -0.0000071941 0.0001618943 0.0028505677 0.0000214198 -0.0000044959 0.0029314715 0.0000219343 0.0015736493
123498.90000 -0.207682 3.084269 0.712105 -0.019932 0.049199 -0.995764 0.075080 0.0000168056 -0.0000004063 0.0000056997 0.0000187230 -0.0000071682 0.0001617083 0.0029796217 0.0000314960 0.0000005015 0.0029298131 0.0000175320 0.0015836621
123499.00000 -0.254631 3.386505 0.765468 -0.029753 0.047292 -0.995082 0.081790 0.0000171091 -0.0000005172 0.0000089568 0.0000186283 -0.0000067451 0.0001614057 0.0031361095 0.0000459791 0.0000062063 0.0029288027 0.0000138162 0.0015949146
123499.10000 -0.313790 3.699773 0.820381 -0.039040 0.044657 -0.994233 0.089342 0.0000174642 -0.0000005963 0.0000116459 0.0000185243 -0.0000063450 0.0001610349 0.0033189162 0.0000671744 0.0000111434 0.0029289715 0.0000085322 0.0016090555
123499.20000 -0.378366 4.007639 0.862354 -0.048351 0.041552 -0.993258 0.096820 0.0000179086 -0.0000006542 0.0000142559 0.0000184251 -0.0000059353 0.0001605690 0.0035436472 0.0000995932 0.0000174560 0.0029303808 0.0000045154 0.0016264483
123499.30000 -0.443053 4.318741 0.901270 -0.057148 0.037937 -0.992135 0.104705 0.0000184789 -0.0000006485 0.0000169472 0.0000183128 -0.0000050646 0.0001600380 0.0037926838 0.0001407692 0.0000245743 0.0029339518 -0.0000006127 0.0016481190
123499.40000 -0.508528 4.627435 0.932688 -0.065177 0.033891 -0.990954 0.112314 0.0000190844 -0.0000006114 0.0000193935 0.0000182043 -0.0000043064 0.0001594284 0.0040767798 0.0001874790 0.0000311476 0.0029389768 -0.0000046061 0.0016733348
123499.50000 -0.583577 4.929087 0.954633 -0.072746 0.028535 -0.989716 0.119815 0.0000197283 -0.0000005517 0.0000216082 0.0000181385 -0.0000035388 0.0001588373 0.0043886670 0.0002402746 0.0000393288 0.0029482783 -0.0000089014 0.0017036053
123499.60000 -0.662731 5.235943 0.970499 -0.079587 0.023538 -0.988335 0.127693 0.0000204369 -0.0000003765 0.0000238753 0.0000180268 -0.0000023068 0.0001581037 0.0047186681 0.0003063540 0.0000469149 0.0029576240 -0.0000121750 0.0017339092
123499.70000 -0.745391 5.536785 0.988989 -0.085270 0.018170 -0.986971 0.135229 0.0000210323 -0.0000001746 0.0000255612 0.0000179480 -0.0000011569 0.0001575257 0.0050874508 0.0003832081 0.0000539564 0.0029729737 -0.0000150936 0.0017676087
123499.80000 -0.838708 5.850000 1.003571 -0.089766 0.012533 -0.985455 0.143748 0.0000215841 0.0000000369 0.0000270307 0.0000178884 -0.0000001373 0.0001569465 0.0054776146 0.0004696769 0.0000618908 0.0029904473 -0.0000188571 0.0018058581
123499.90000 -0.930805 6.155080 1.021588 -0.093089 0.006620 -0.984035 0.151546 0.0000221220 0.0000002748 0.0000283614 0.0000178679 0.0000009239 0.0001563978 0.0059202726 0.0005750285 0.0000712097 0.0030139348 -0.0000230505 0.0018493735
123500.00000 -1.028926 6.448880 1.021517 -0.095730 0.001505 -0.982499 0.159776 0.0000224643 0.0000006372 0.0000291927 0.0000178662 0.0000024468 0.0001559960 0.0063781117 0.0006859771 0.0000809235 0.0030402083 -0.0000274892 0.0018942486
123500.10000 -1.136444 6.744580 1.012564 -0.097454 -0.004799 -0.980986 0.167770 0.0000228354 0.0000008959 0.0000300445 0.0000178839 0.0000034262 0.0001555650 0.0068388969 0.0008096451 0.0000901992 0.0030710134 -0.0000293593 0.0019417801
123500.20000 -1.239539 7.041671 0.998548 -0.098100 -0.010568 -0.979444 0.175938 0.0000230334 0.0000012416 0.0000304949 0.0000179380 0.0000048165 0.0001552608 0.0073304093 0.0009531783 0.0001011420 0.0031075528 -0.0000301947 0.0019893360
123500.30000 -1.351239 7.343146 0.967044 -0.097828 -0.016404 -0.977848 0.184320 0.0000230435 0.0000015230 0.0000305499 0.0000179706 0.0000059335 0.0001551219 0.0078534981 0.0010991040 0.0001114451 0.0031452946 -0.0000306912 0.0020399362
123500.40000 -1.464695 7.635751 0.936183 -0.096549 -0.022100 -0.976256 0.192649 0.0000231099 0.0000018689 0.0000307187 0.0000180560 0.0000073207 0.0001548810 0.0084162472 0.0012660832 0.0001222540 0.0031906339 -0.0000290033 0.0020955531
123500.50000 -1.588442 7.928328 0.901463 -0.094366 -0.027550 -0.974680 0.200834 0.0000229623 0.0000021948 0.0000304009 0.0000181747 0.0000087420 0.0001548350 0.0089821520 0.0014432153 0.0001336201 0.0032409344 -0.0000276616 0.0021515074
123500.60000 -1.718244 8.218162 0.866486 -0.090626 -0.032353 -0.973194 0.208885 0.0000228025 0.0000024701 0.0000300622 0.0000183367 0.0000099952 0.0001547985 0.0095747333 0.0016439124 0.0001445972 0.0033021671 -0.0000238501 0.0022131424
123500.70000 -1.854672 8.500389 0.826678 -0.086241 -0.036671 -0.971685 0.216901 0.0000224196 0.0000027020 0.0000291994 0.0000185039 0.0000112575 0.0001549775 0.0101900742 0.0018634931 0.0001572391 0.0033735565 -0.0000199894 0.0022769273
123500.80000 -1.989068 8.784414 0.775976 -0.080851 -0.041025 -0.970177 0.224804 0.0000219369 0.0000028255 0.0000280701 0.0000186560 0.0000122403 0.0001552937 0.0108083944 0.0021004124 0.0001705551 0.0034558041 -0.0000152503 0.0023430738
123500.90000 -2.123324 9.068158 0.728840 -0.074122 -0.044688 -0.968636 0.232923 0.0000214214 0.0000029671 0.0000268521 0.0000188470 0.0000134482 0.0001555468 0.0114585813 0.0023420965 0.0001826112 0.0035386145 -0.0000084408 0.0024103260
123501.00000 -2.265722 9.346443 0.672682 -0.067036 -0.048053 -0.967146 0.240469 0.0000207456 0.0000030138 0.0000250558 0.0000190821 0.0000146095 0.0001560138 0.0121383904 0.0025966224 0.0001958115 0.0036306207 -0.0000022784 0.0024844010
123501.10000 -2.421874 9.629046 0.612390 -0.058985 -0.050172 -0.965508 0.248594 0.0000201584 0.0000030539 0.0000233845 0.0000193449 0.0000158145 0.0001563485 0.0128245239 0.0028733069 0.0002095818 0.0037357530 0.0000064671 0.0025594857
123501.20000 -2.571786 9.905020 0.550367 -0.050261 -0.051471 -0.963930 0.256248 0.0000195069 0.0000029370 0.0000213217 0.0000195356 0.0000165157 0.0001568954 0.0135544715 0.0031895141 0.0002240595 0.0038627217 0.0000170558 0.0026427110
123501.30000 -2.729185 10.169364 0.490221 -0.041518 -0.053347 -0.962318 0.263390 0.0000188094 0.0000027849 0.0000190072 0.0000197148 0.0000173722 0.0001573547 0.0142799964 0.0034984715 0.0002384858 0.0039857238 0.0000276097 0.0027221147
123501.40000 -2.892623 10.439077 0.417888 -0.032214 -0.053159 -0.960608 0.270867 0.0000182175 0.0000025745 0.0000166974 0.0000198825 0.0000181379 0.0001577699 0.0149869437 0.0038299535 0.0002534951 0.0041269769 0.0000391380 0.0028005964
123501.50000 -3.057016 10.709550 0.341319 -0.022405 -0.053166 -0.958821 0.278088 0.0000176919 0.0000023138 0.0000143280 0.0000200133 0.0000186447 0.0001581855 0.0157434448 0.0041858000 0.0002686803 0.0042829860 0.0000533367 0.0028883635
123501.60000 -3.224478 10.970562 0.263477 -0.012715 -0.052272 -0.956979 0.285127 0.0000172243 0.0000020091 0.0000116380 0.0000201074 0.0000190925 0.0001585934 0.0165257361 0.0045565788 0.0002839335 0.0044474750 0.0000685747 0.0029783174
123501.70000 -3.393477 11.240589 0.182579 -0.002651 -0.050773 -0.954863 0.292663 0.0000168072 0.0000016759 0.0000090600 0.0000201213 0.0000192834 0.0001589037 0.0172936806 0.0049404932 0.0002987884 0.0046241063 0.0000864043 0.0030673843
123501.80000 -3.572849 11.500136 0.105697 0.007090 -0.048311 -0.952834 0.299538 0.0000164906 0.0000012896 0.0000061776 0.0000202030 0.0000195675 0.0001591514 0.0181259140 0.0053440151 0.0003142294 0.0048097751 0.0001045904 0.0031642877
123501.90000 -3.759827 11.758186 0.021085 0.017176 -0.045053 -0.950589 0.306684 0.0000163233 0.0000009497 0.0000036889 0.0000201933 0.0000196718 0.0001592964 0.0189330648 0.0057764822 0.0003308148 0.0050202566 0.0001237653 0.0032599832
123502.00000 -3.943363 12.010713 -0.056121 0.026804 -0.042163 -0.948272 0.313503 0.0000162013 0.0000005358 0.0000005004 0.0000199864 0.0000191782 0.0001595104 0.0197611068 0.0062376126 0.0003485400 0.0052507862 0.0001469340 0.0033591907
123502.10000 -4.139843 12.264932 -0.128620 0.036653 -0.037847 -0.945802 0.320440 0.0000162039 0.0000002113 -0.0000018994 0.0000199677 0.0000193469 0.0001594219 0.0205865637 0.0066978700 0.0003647398 0.0054850658 0.0001680962 0.0034589693
123502.20000 -4.334614 12.507305 -0.195937 0.045615 -0.033081 -0.943201 0.327410 0.0000163358 -0.0000001637 -0.0000047485 0.0000197966 0.0000187045 0.0001594594 0.0214443425 0.0072030265 0.0003847165 0.0057527289 0.0001910775 0.0035652020
123502.30000 -4.527747 12.752897 -0.273207 0.054046 -0.027695 -0.940521 0.334263 0.0000165839 -0.0000004996 -0.0000074994 0.0000196732 0.0000181385 0.0001593960 0.0222671488 0.0077065283 0.0004029504 0.0060322566 0.0002136609 0.0036725310
123502.40000 -4.731603 12.993545 -0.341959 0.062108 -0.022115 -0.937681 0.341186 0.0000168927 -0.0000007273 -0.0000099660 0.0000193930 0.0000172470 0.0001593095 0.0231315489 0.0082227769 0.0004217147 0.0063163866 0.0002380800 0.0037823256
123502.50000 -4.931614 13.233653 -0.420768 0.068727 -0.016469 -0.934659 0.348451 0.0000172420 -0.0000009381 -0.0000123150 0.0000191369 0.0000164671 0.0001591077 0.0239885565 0.0087752507 0.0004419441 0.0066324838 0.0002644861 0.0038919864
123502.60000 -5.143578 13.466972 -0.486004 0.075258 -0.010358 -0.931664 0.355290 0.0000176589 -0.0000011033 -0.0000145298 0.0000188799 0.0000155404 0.0001588810 0.0248666388 0.0093306134 0.0004607933 0.0069533876 0.0002922159 0.0040060418
123502.70000 -5.354777 13.703310 -0.555638 0.080648 -0.003551 -0.928439 0.362608 0.0000180871 -0.0000011980 -0.0000165140 0.0000186115 0.0000144689 0.0001586679 0.0257322696 0.0099215022 0.0004815002 0.0073099632 0.0003203167 0.0041217655
123502.80000 -5.569353 13.929960 -0.609085 0.085599 0.003093 -0.925241 0.369585 0.0000185112 -0.0000012215 -0.0000182241 0.0000183362 0.0000133695 0.0001584595 0.0266424187 0.0105287760 0.0005029458 0.0076787150 0.0003495018 0.0042428339
123502.90000 -5.792869 14.154317 -0.665236 0.089215 0.009879 -0.921929 0.376815 0.0000189019 -0.0000011671 -0.0000197144 0.0000180284 0.0000119630 0.0001583089 0.0275144678 0.0111478973 0.0005257676 0.0080680733 0.0003769123 0.0043617304
123503.00000 -6.021000 14.382756 -0.721860 0.091765 0.016242 -0.918346 0.384650 0.0000193716 -0.0000011125 -0.0000213013 0.0000177686 0.0000107450 0.0001580312 0.0283998800 0.0118041761 0.0005496427 0.0084944618 0.0004075254 0.0044849731
123503.10000 -6.247121 14.600080 -0.779418 0.092893 0.022767 -0.915174 0.391547 0.0000196239 -0.0000009504 -0.0000221452 0.0000175305 0.0000092984 0.0001579626 0.0293330241 0.0124888544 0.0005737042 0.0089417960 0.0004390602 0.0046160564
123503.20000 -6.472264 14.809209 -0.823983 0.093415 0.028760 -0.911792 0.398850 0.0000198087 -0.0000007442 -0.0000227147 0.0000172622 0.0000077778 0.0001579676 0.0302161614 0.0131700048 0.0005989187 0.0094043353 0.0004726220 0.0047405171
123503.30000 -6.705272 15.018233 -0.858562 0.093315 0.034277 -0.908268 0.406406 0.0000199696 -0.0000005127 -0.0000232954 0.0000169940 0.0000063111 0.0001578775 0.0310699007 0.0138483988 0.0006242364 0.0098718444 0.0005024615 0.0048621698
123503.40000 -6.943488 15.227141 -0.890166 0.091666 0.040154 -0.904572 0.414408 0.0000200430 -0.0000003081 -0.0000234681 0.0000168675 0.0000049856 0.0001579298 0.0319507333 0.0145657875 0.0006510206 0.0103790272 0.0005332998 0.0049924479
123503.50000 -7.188213 15.435567 -0.910011 0.089857 0.045301 -0.901000 0.421987 0.0000199855 -0.0000000538 -0.0000232329 0.0000167580 0.0000034687 0.0001581200 0.0328537799 0.0153128650 0.0006799328 0.0109177237 0.0005636188 0.0051288410
123503.60000 -7.427627 15.640006 -0.934797 0.086640 0.050050 -0.897327 0.429876 0.0000199048 0.0000001653 -0.0000230987 0.0000166157 0.0000022068 0.0001581757 0.0337718824 0.0160955002 0.0007113320 0.0114903722 0.0005946746 0.0052650518
123503.70000 -7.668097 15.836447 -0.945514 0.082646 0.054583 -0.894026 0.436930 0.0000197236 0.0000004444 -0.0000225698 0.0000165325 0.0000005873 0.0001583701 0.0346885061 0.0168660546 0.0007407328 0.0120608467 0.0006268925 0.0054018949
123503.80000 -7.910040 16.029051 -0.950430 0.077493 0.058681 -0.890611 0.444255 0.0000194960 0.0000006546 -0.0000218405 0.0000165145 -0.0000009395 0.0001586289 0.0355659286 0.0176450260 0.0007731251 0.0126592519 0.0006560676 0.0055402539
123503.90000 -8.166135 16.210457 -0.944288 0.071392 0.061862 -0.887230 0.451551 0.0000191966 0.0000008728 -0.0000208647 0.0000164962 -0.0000024758 0.0001588812 0.0364366294 0.0184360980 0.0008046136 0.0132772331 0.0006861823 0.0056768221
123504.00000 -8.425441 16.392102 -0.952227 0.064234 0.063449 -0.883838 0.458997 0.0000187608 0.0000010252 -0.0000193771 0.0000165109 -0.0000038422 0.0001592432 0.0372448556 0.0192693264 0.0008398023 0.0139649586 0.0007174038 0.0058131314
123504.10000 -8.686194 16.574591 -0.949955 0.056986 0.064525 -0.880455 0.466249 0.0000182749 0.0000011057 -0.0000174772 0.0000165593 -0.0000049584 0.0001596857 0.0380907248 0.0201201260 0.0008723657 0.0146722742 0.0007531078 0.0059587244
123504.20000 -8.941153 16.744819 -0.932492 0.048760 0.065542 -0.877244 0.473043 0.0000178395 0.0000011848 -0.0000156933 0.0000165636 -0.0000061387 0.0001599767 0.0389659412 0.0209947048 0.0009091259 0.0154030987 0.0007873225 0.0061031148
123504.30000 -9.215202 16.919145 -0.903751 0.040370 0.066014 -0.873442 0.480741 0.0000173752 0.0000012124 -0.0000134621 0.0000166515 -0.0000074275 0.0001602963 0.0397680719 0.0218410754 0.0009455087 0.0161343566 0.0008177294 0.0062453167
123504.40000 -9.485341 17.090374 -0.882662 0.031824 0.064453 -0.870073 0.487654 0.0000170095 0.0000011606 -0.0000112848 0.0000167532 -0.0000085277 0.0001605752 0.0406237667 0.0227743211 0.0009887852 0.0169590645 0.0008487594 0.0063992717
123504.50000 -9.756066 17.253837 -0.846365 0.022496 0.063277 -0.866514 0.494615 0.0000166224 0.0000010680 -0.0000086423 0.0000167649 -0.0000092748 0.0001608182 0.0414743780 0.0236988577 0.0010292246 0.0177845603 0.0008826991 0.0065515411
123504.60000 -10.022504 17.409031 -0.826890 0.012461 0.060539 -0.863297 0.500898 0.0000163600 0.0000009204 -0.0000061338 0.0000168531 -0.0000101669 0.0001609575 0.0422828097 0.0246238437 0.0010717960 0.0186349059 0.0009139028 0.0067009001
